10000000 .09316940000000000000 .05179300000000000000 .03477260000000000000 .02621440000000000000 .02099350000000000000 .01761630000000000000 .01531890000000000000 .01355240000000000000
25000000 .23307090000000000000 .12902670000000000000 .08635180000000000000 .06483100000000000000 .05223180000000000000 .04354020000000000000 .03748460000000000000 .03315470000000000000
40000000 .37249210000000000000 .20625360000000000000 .13829480000000000000 .10415340000000000000 .08329020000000000000 .06961940000000000000 .05983420000000000000 .05276090000000000000
55000000 .51185090000000000000 .28394510000000000000 .19400580000000000000 .14278360000000000000 .11439150000000000000 .09580560000000000000 .08207980000000000000 .07242390000000000000
70000000 .66496300000000000000 .37030740000000000000 .25017100000000000000 .18785320000000000000 .15158980000000000000 .12596690000000000000 .10887220000000000000 .09591970000000000000
85000000 .80626710000000000000 .45040220000000000000 .30236140000000000000 .22799900000000000000 .18259320000000000000 .15277740000000000000 .13194160000000000000 .11697450000000000000
100000000 .93112760000000000000 .51556950000000000000 .34536320000000000000 .25939040000000000000 .20766900000000000000 .17470350000000000000 .15298670000000000000 .13101720000000000000
