4560	028690305		004488162		008214441		004488162
4624	029509312		004613070		008454482		004613070
4688	030376752		004739353		008734888		004739353
4752	031237878		004867465		009000847		004867465
4816	032034728		004997620		009194531		004997620
4880	032841179		005129229		009389642		005129229
4944	033928315		005301222		009862090		005301222
5008	034837880		005436506		010144325		005436506
5072	035679250		005574032		010350248		005574032
