768	 457118132		    148448		  57441277		    222270
784	 547013580		    154662		  61127342		    231590
800	 547497040		    161004		  64906620		    241102
816	 616923275		    167474		  68882366		    250806
832	 596206624		    174072		  72959852		    260702
848	 692553014		    180798		  77267039		    270790
864	 689758425		    187652		  81678535		    281070
880	 774119344		    194634		  86305936		    291542
896	 732147432		    201744		  91031180		    302206
