4560	074439960		006106727		054287530		006106727
4624	076547710		006274631		055825183		006274631
4688	078666216		006445059		057365641		006445059
4752	080813349		006617494		058926632		006617494
4816	082913863		006792940		060433324		006792940
4880	085306878		007007491		062228709		007007491
4944	087542531		007187542		063854578		007187542
5008	089821971		007369485		065516109		007369484
5072	092095850		007554187		067164345		007554187
