4560	146294347		008616378		126773554		008616378
4624	150553142		008885467		130483014		008885467
4688	154748540		009124265		134118341		009124265
4752	158972525		009365895		137774138		009365895
4816	163189374		009612319		141415633		009612319
4880	167685673		009896411		145331976		009896411
4944	172111748		010148334		149167189		010148334
5008	176564875		010403078		153021315		010403078
5072	181007472		010662713		156857775		010662713
