1536	68.86615060000000000000	3640762722	000591104	18.76955053333333333333	456539258	000886207
1568	46.33360020000000000000	4126275855	000615948	19.69490040000000000000	485970236	000923471
1600	50.62158100000000000000	4241438094	000641304	21.03122526666666666666	517385651	000961503
1632	52.41102346666666666666	4653942955	000667172	22.01009573333333333333	550378422	001000303
1664	64.51597793333333333333	4702515885	000693552	23.65660206666666666666	585090798	001039871
1696	59.71106933333333333333	5236471747	000720444	24.71250220000000000000	622239857	001080207
1728	66.76358873333333333333	5365376587	000747848	26.59642940000000000000	661551885	001121311
1760	68.90770860000000000000	5858549222	000775764	27.71208293333333333333	702356944	001163183
1792	85.11475320000000000000	5820263700	000804192	29.46682626666666666666	745258138	001205823
