768	 529043328		  30689950		 200235645		   2670019
784	 617376692		   4544964		 173050364		   4654204
800	 626250354		   6807626		 186042623		   3904738
816	 696749379		   5112094		 197229122		   6785050
832	 688395457		  12124889		 215573316		   3347820
848	 782887079		   5736219		 221937240		   7507986
864	 791361965		   8560726		 235859171		   4929682
880	 876423633		   6402912		 246701308		   6228527
896	 838705393		  26304768		 274884247		   4138599
