768	 537262439		  35030769		 147026574		   7214421
784	 620447296		   9464336		 106142611		   9470269
800	 631191597		  12017139		 117698877		  11751829
816	 697628935		  10661018		 123381986		  15125340
832	 694567985		  17943514		 136026921		   9158467
848	 780999751		  11976968		 137804476		  16963732
864	 791819478		  15158774		 147111841		  15008528
880	 871906073		  13390759		 147619883		  13095265
896	 826428047		  33479375		 163663280		  11408481
