768	 537026359		  32614792		 162602449		   4664575
784	 622723003		   6729082		 125850799		   6761132
800	 631243464		   9119857		 136804820		   7070325
816	 700815942		   7577612		 143985332		  10136019
832	 693407959		  14714051		 159285096		   5906695
848	 785246903		   8510028		 161167016		  11308034
864	 793250026		  11495639		 171691448		   8995687
880	 877202863		   9515072		 176469968		   9246329
896	 828402581		  29500771		 192107696		   7351781
