768	 602442448		  41569841		 191645941		  14223391
784	 669093027		  18681735		 158066827		  18934426
800	 708756825		  19843600		 173549192		  26805501
816	 750042265		  21057798		 184379235		  29426465
832	 781331483		  26680758		 194386179		  22365837
848	 837891468		  23667893		 205212425		  33020550
864	 884462521		  25025216		 215818566		  34566852
880	 933585098		  26387609		 217600706		  26550346
896	 914469377		  44247308		 226165383		  22523539
